When did Rococo painting and architecture flourish ?,num
What country 's national passenger rail system is called Via ?,loc
Who invented Make-up ?,hum
What is the origin of the word `` attic '' ?,desc
What did Delilah do to Samson 's hair ?,desc
What kind of animals were in the Paleozoic era ?,enty
Which of the following was Rhodes Scholar ?,hum
Who comprised the now-defunct comic book team known as the Champions ?,hum
How do you make a paintball ?,desc
What U.S. state is Fort Knox in ?,loc
What is a female rabbit called ?,enty
Where is the highest point in Japan ?,loc
Where do chihuahuas come from ?,desc
Where does Barney Rubble go to work after he drops Fred off in the `` Flintstones '' cartoon series ?,loc
What are the world 's four oceans ?,loc
What is the largest snake in the world ?,enty
In what medium is Stuart Hamblen considered to be the first singing cowboy ?,enty
Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?,loc
How much money does a back injury lawsuit get ?,num
What 's the common name for acetylsalicylic acid ?,enty
What does the Georgetown `` Hoya '' mean ?,desc
Where can I find a list of `` classic '' books 5th and 6th graders should read ?,loc
Which two products use a tiger as their symbol ?,enty
How is the election of a new Pope announced to the world ?,desc
How long does it take for your blood to make one complete trip through the body ?,num
How do chickens have baby chicks ?,desc
What is the historical relationship of Catholic Church and bingo ?,desc
How was the element calcium named ?,desc
What crooner joined The Andrews Sisters for Pistol Packin Mama ?,hum
What piano company claims its product is the `` Instrument of the immortals '' ?,hum
When did the Bounty mutiny take place ?,num
What novel inspired the movie BladeRunner ?,enty
What is a transistor ?,desc
What is a film starring Jude Law ?,enty
What Hollywood dog died in the arms of Jean Harlow in 1932 ?,enty
What are the most common elements in the Earth 's crust ?,enty
"How much would it cost to purchase a 2-foot-square party tent , with sides , ?",num
What actress has received the most Oscar nominations ?,hum
What are equity securities ?,desc
What is gymnophobia ?,desc
How many years do fossils take to form ?,num
Where is the Orinoco ?,loc
What was the name of the `` Little Rascals '' dog ?,enty
"What city boasts Penn 's Landing , on the banks of the Delaware river ?",loc
What Broadway musical was inspired by Cervantes 's Don Quixote ?,enty
How many hostages were killed in the Entebbe raid ?,num
What does INRI stand for when used on Jesus ' cross ?,abbr
Who produces Spumante ?,hum
Who earns their money the hard way ?,hum
Who founded the People 's Temple Commune ?,hum
How many bends are there in a standard paper clip ?,num
Who discovered electricity ?,hum
What part of your body contains the corpus callosum ?,enty
Who was the first American in space ?,hum
What two South American countries do n't border Brazil ?,loc
What album put The Beatles on the cover of Time in 1967 ?,enty
"What poem contains the line , `` grow old with me the best is yet to be '' .",enty
What is a dental root canal ?,desc
What war did the Wanna-Go-Home Riots occur after ?,enty
What 's the colored part of the eye called ?,enty
What are hook worms ?,desc
Where is the Rose Bowl played ?,loc
Which Japanese car maker had its biggest percentage of sale in the domestic market ?,hum
Who is the mayor of Marbella ?,hum
"What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?",loc
In what year did Thatcher become prime minister ?,num
How many months does it take the moon to revolve around the Earth ?,num
Where are the 49 steps ?,loc
In what year was De Gaulle elected president of France ?,num
Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?,hum
Who directed `` Jaws '' ?,hum
On what T.V. show could Tom Terrific be found ?,enty
What Indian tribe is F Troop perpetually doing battle with ?,hum
Where did Indian Pudding come from ?,desc
Why do some clothing labels say `` Use a nonchlorine bleach '' ?,desc
How many colonies were involved in the American Revolution ?,num
What is the name of the city that Maurizio Pellegrin lives in ?,loc
Where can I find pictorial directions on how to build a very simple treehouse ?,loc
"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",enty
What is the name of the managing director of Apricot Computer ?,hum
What is the occupation of Nicholas Cage ?,hum
"What is the 401 , K , plan ?",desc
What causes pneumonia ?,desc
What are the three winter months in the southern hemisphere ?,num
What does gringo mean ?,desc
What therapy attempts to elicit the `` primal scream '' ?,enty
Which Ventura County police department seized the largest cocaine shipment in it 's history ?,hum
What city is sometimes called Gotham ?,loc
What dangles over the tongue from the palate ?,enty
Who created Dennis the Menace ?,hum
What dummy received an honorary degree from Northwestern University ?,hum
When was the first Wall Street Journal published ?,num
What countries have the largest areas of forest ?,loc
How do I start a web based business ?,desc
Name Alvin 's brothers,hum
What is Eagle 's syndrome styloid process ?,desc
How did Jayne Mansfield die ?,desc
When did the royal wedding of Prince Andrew and Fergie take place ?,num
What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,hum
What explorer was nicknamed Iberia 's Pilot ?,hum
CNN began broadcasting in what year ?,num
What is a ball that hits the foul pole called ?,enty
What makes hamburgers taste like steakburgers ?,desc
Which company created the Internet browser Mosaic ?,hum
What was the education system in the 1960 's ?,enty
What South American city has the world 's highest commercial landing field ?,loc
How can I find out which cities have cable-modem access ?,desc
What is Betsy Ross famous for ?,desc
How many species of sharks are there ?,num
What is `` snoogans '' ?,desc
How many people are there in the world ?,num
What shrubs can be planted that will be safe from deer ?,enty
What organization 's offices were broken into at Watergate in 1972 ?,hum
What is the design of the ship Titanic ?,desc
Name a technique widely used to detect birth defects ?,enty
What is the daily requirement of folic acid for an expectant mother ?,desc
What is the `` 7-minute cigarette '' ?,desc
What is the acreage of the Chappellet vineyard ?,num
What two European countries entered the War of American Independence against the British ?,loc
What is the filmmakers collabrative ?,desc
What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?,hum
What caused Harry Houdini 's death ?,desc
"Who was the mother of the man who would not be king , the duke of Windsor ?",hum
What is the name of the tallest mountain in the world ?,loc
Where can I find a review of Nightmare on Elm Street in a film journal ?,loc
What 's the slowest Olympic swimming stroke ?,enty
What was the name of the first Russian astronaut to do a spacewalk ?,hum
What disease is transmitted by the Anopheles mosquito ?,enty
What rum is so `` mixable '' it is a one-brand bar ?,enty
How many South American countries have the letter Z in their names ?,num
What is the contents of proposition 98 ?,desc
Where was George Washington born ?,loc
"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",num
Who wrote NN DT NNP NNP '' ?,hum
What is paracetamol ?,desc
What are the powers and weaknesses of Green Lantern 's ring ?,desc
"Which mosquito 's bite draws blood , DT NN CC DT NN .",enty
When was the first steel mill in the United States built ?,num
What diminutive American female gymnast stole the show at the 1984 Olympics ?,hum
What is the origin of the name Katie ?,desc
"What schools in the Washington , DC NN NN VBP NN NN NN NN .",hum
When did the Berlin Wall go up ?,num
Who is Terrence Malick ?,hum
What instrument is Ray Charles best known for playing ?,enty
"What 's the meaning of the Latin battle cry : Ad arma , ad arma .",desc
What is the mascot for Notre Dame University ?,enty
"What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?",loc
When did Mount St. Helen last have a significant eruption ?,num
How many feet are there in a fathom ?,num
What is a Canada two-penny black ?,desc
What European city do Nicois live in ?,loc
How can I find out what year a Beanie Baby was introduced ?,desc
What is the classic definition of tragic hero ?,desc
To what does Microsoft 's Windows 3 owe its success ?,enty
Who was President of Afghanistan in 1994 ?,hum
"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",enty
What color bottles do good Rhine wines come in ?,enty
Who was the lead actress in the movie ` Sleepless in Seattle ' ?,hum
Who was the 16th President of the United States ?,hum
Who are the two sons of Ozzie and Harriet Nelson ?,hum
What is molybdenum ?,desc
When is Boxing Day ?,num
What is the lowest level of the American judiciary ?,enty
When was the battle of the Somme fought ?,num
How many people did Randy Craft kill ?,num
What 's the official animal of Canada ?,enty
What is the size of the largest akita ?,num
What animal has the biggest eyes ?,enty
What is California 's capital ?,loc
Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?,hum
Who was the founding member of the Pink Floyd band ?,hum
What European country is home to the beer-producing city of Budweis ?,loc
How do I find the balance of my social security account ?,desc
Where was Christopher Columbus born ?,loc
What do Italians call Florence ?,enty
How do you get to the top of the Eiffel Tower ?,desc
What sea did the Romans call mare nostrum ?,loc
What 's the term for a bet before cards are dealt ?,enty
"Which came first , according to Genesis 1 : 2 : 22 - the chicken or the egg ?",enty
What city did the Flintstones live in ?,loc
What is Latin for incompetent ?,enty
What chemicals are used in lethal injection ?,enty
What toy company is the world 's No.1 maker of female apparel ?,hum
What board game does a `` wood-pusher '' play poorly ?,enty
Which Doonesbury character was likely to turn into a werewolf ?,hum
What are the 7 articles of the constitution ?,enty
Who has won the most Super Bowls ?,hum
What is the fastest commercial automobile that can be bought in the US ?,enty
What stadium do the Miami Dolphins play their home games in ?,loc
Who has the only speaking role in `` Silent Movie '' ?,hum
What was Einstein 's IQ ?,num
What day was Pearl Harbor attacked in 1942 ?,num
What girl 's name is `` Teddy '' an affectionate form of ?,hum
What state is John F. Kennedy buried in ?,loc
What is the best way to remove wallpaper ?,enty
What U.S. state has an element named for it ?,loc
What company tabulates the ballots in voting for the Academy Awards ?,hum
How did the tradition of best man start ?,desc
How many years ago did the ship Titanic sink ?,num
What is the deepest area of the Arctic Ocean ?,loc
What are Halloween 's colors ?,enty
How is silk screening done ?,desc
"What is the latitude and longitude of El Paso , Texas ?",num
Who made a boat out of gopher wood ?,hum
Where can I find a `` Fifth Element '' screensaver ?,loc
Which Bloom County resident wreaks havoc with a computer ?,hum
How do you match a name to a social security number ?,desc
How does a rainbow form ?,desc
What is the normal resting heart rate of a healthy adult ?,num
What is the population of Ohio ?,num
How many calories are there in a Big Mac ?,num
Hazmat stands for what ?,desc
What creature scares people in the film `` Jaws '' ?,enty
What part did John Peter Zenger play in the deveopment of the newspaper in America ?,hum
Who followed Caesar ?,hum
What are the four elements ?,enty
Who was the first woman golfer to earn a million ?,hum
What 's the tallest piece on a chessboard ?,enty
Where can I buy movies on videotape online ?,loc
Who does the advertizing for Frito-Lay ?,hum
Who is the leading competitor of Trans Union Company ?,hum
What product did Robert Conrad dare people to knock off his shoulder ?,enty
Who invented the radio ?,hum
What 's the American dollar equivalent for 8 pounds in the U.K. ?,num
What are the different approaches of systems analysis ?,enty
How do doctors diagnose bone cancer ?,desc
Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?,hum
What is the speed of the Mississippi River ?,num
What are the developmental stages of a swimmer ?,enty
What actor first portrayed James Bond ?,hum
What ocean is the largest in the world ?,loc
"Who was the first American poet to win the Nobel Prize for literature , in 1948 ?",hum
What year did Jack Nicklaus join the Professional Golfers Association tour ?,num
How many sonnets did Shakespeare write ?,num
What causes the redness in your cheeks when you blush ?,desc
Who won the Nobel Peace Prize in 1991 ?,hum
Who are the Challengers of the Unknown ?,hum
Which city did Christian Crusaders fight to recapture from the Muslims ?,loc
What does it mean `` Rupee Depreciates '' ?,desc
What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?,enty
Who was the first coach of the Cleveland Browns ?,hum
How successful is arometherapy ?,desc
What Jewish holiday saw the start of the 1973 Mideast War ?,enty
How does a copier work ?,desc
What is the speed of the Mississippi River ?,num
What is Dudley Do-Right 's horse 's name ?,enty
Who declared : `` I am down on whores and I shan 't stop ripping them '' ?,hum
Where does chocolate come from ?,loc
What TV game show once saw a contestant admit to picking his toes in the shower ?,enty
What Soviet leader owned a Rolls-Royce ?,hum
Where can I find a case on Individuals with Disabilities Education Act of 1991 ?,loc
What war did Florence Nightingale tend the troops in ?,enty
"Who wrote the song , `` Stardust '' ?",hum
How many Beatles ' records went #1 ?,num
Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?,hum
What mountains lie between the Arkansas and Missouri rivers ?,loc
Who received the Will Rogers Award in 1989 ?,hum
What is the function of RAM ?,desc
What 's the closest G2 Spectrum Yellow Dwarf to Earth ?,loc
How many equal angles are there in an isosceles triangle ?,num
What is the fear of cockroaches called ?,enty
What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?,enty
What is the use of a 24-hour clock instead of a 12-hour clock ?,desc
What was the name of the lawyer who represented Randy Craft ?,hum
What United States President had dreamed that he was assassinated ?,hum
What film did Lee Marvin win the 1965 best actor Oscar for ?,enty
Where is Basque country located ?,loc
What product does `` Mrs. Olsen '' promote ?,enty
What time of day did Emperor Hirohito die ?,num
What is dry ice ?,desc
What 's the most powerful card in Euchre ?,enty
What does `` intractable plantar keratoma '' mean ?,desc
How many years did it take James Joyce to write Ulysses ?,num
What crop failure caused the Irish Famine ?,enty
How many types of dogs ' tails are there - three,num
What is the longest-running television series ?,enty
What predators exist on Antarctica ?,enty
What is the difference between a generator and an alternator ?,desc
How is energy created ?,desc
What beer advertised that it had `` three rings '' ?,enty
What is the quantity of American soldiers still unaccounted for from the Vietnam war ?,num
What golfing accessory was patented by George Grant on December 12,enty
What are the different types of plastic ?,enty
How is it correct to say ` qigong ' ?,desc
What was the highest mountain on earth before Mount Everest was discovered ?,loc
"Where was the Ligurian Republic , 1797-185 , ?",loc
What country 's people are the top television watchers ?,loc
When was the women 's suffrage amendment ratified ?,num
What Polynesian people inhabit New Zealand ?,hum
What Nevada center has been dubbed The Biggest Little City in the World ?,loc
"What President lived at 219 North Delaware Street , Independence , Missouri ?",hum
Give a reason for American Indians oftentimes dropping out of school .,desc
Where must a soccer goalie stand to be permitted to handle the ball ?,loc
What is the difference between classical conditioning and operant conditioning ?,desc
What are some interesting facts and information about dogsledding ?,desc
What year did Hitler die ?,num
What kind of animal is Babar ?,enty
What is Jane Goodall known for ?,desc
What killed Bob Marley ?,enty
How much money are Dumbo 's ears insured for ?,num
Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?,hum
Who is Stein Eriksen ?,hum
Who is the fastest swimmer in the world ?,hum
What is the highest peak in Africa ?,loc
Where is Procter & Gamble headquartered in the U.S. ?,loc
What desert has been called The Garden of Allah ?,loc
What do bicornate animals have two of ?,enty
What function does a community 's water tower serve ?,desc
What is a fear of weakness ?,enty
How many miles is it to Ohio from North Carolina ?,num
How much snow equals an inch of rain ?,num
What does Inuit and Eskimo mean ?,desc
What song served as the closing theme of The Johnny Cash Show ?,enty
What field sport did dentist William Beers promote and write a standard book of rules for ?,enty
How do I tie dye clothes ?,desc
When does the average teenager first have intercourse ?,num
Why doesn 't www.answers.com have any answers to my questions ?,desc
What actor 's autobiography is titled All My Yesterdays ?,hum
What Russian master spy lived in the U.S. under the name Emil Goldfus ?,hum
Where 's the 19th hole on a golf course ?,loc
What 's nature 's purpose for tornadoes ?,desc
Who played the original Charlie 's Angels ?,hum
Where can I find a person 's address from a telephone number ?,loc
"What English word comes from the Old French covrefeu , meaning cover fire ?",enty
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,enty
Where did Sarge Steel get his metal hand ?,loc
Who wrote The Night of the Iguana ?,hum
Where does your hair grow the fastest ?,enty
What country did King Gustav V reign over from 197 to 195 ?,loc
Who painted Mother and Child ?,hum
What is the speed of the Mississippi River ?,num
In what area of the world was the Six Day War fought ?,loc
What film marked Robert Redford 's directorial debut ?,enty
What was Mao 's second name ?,hum
What film or films has Jude Law appeared in ?,enty
Where do hyenas live ?,loc
Who is the `` Queen Mother '' ?,hum
What 's the most commonly-spoken language in Belgium ?,enty
Who has more DNA - a man or a woman ?,hum
What are Maid-Rites ?,desc
"What children 's tale contains the line : `` Come , Cinderslut , and hold this skein of wool for me '' ?",enty
What level of government or governmental agency is responsible for dealing with racism ?,hum
How many referees work a soccer game ?,num
What cocktail do you concoct with whisky and sweet vermouth ?,enty
How do you say `` fresh '' in Spanish ?,enty
What do bee hives do in cranberry bogs ?,desc
What caused the Lynmouth floods ?,desc
When is the Tulip Festival in Michigan ?,num
"Who came up with the name , El Nino ?",hum
What movie did Madilyn Kahn star in with Gene Wilder ?,enty
What type of bridge is the Golden Gate Bridge ?,enty
What dictator has the nickname `` El Maximo '' ?,hum
What stereo manufacturer is `` Slightly ahead of its time '' ?,hum
What U.S. city is The Queen of the Pacific ?,loc
Who kept the most famous diary in the English language ?,hum
Where can I find out the top 1 singles ?,loc
How many degrees cooler is the inside of a cucumber than the air outside ?,num
What Spanish artist painted Crucifixion ?,hum
What is the Jewish bible called ?,enty
Why is the grass green ?,desc
What is a firewall ?,desc
What spy novelist served as Moscow correspondent for Reuter and The Times of London ?,hum
Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,hum
How long does it take for Spider-Man 's web to evaporate ?,num
Who was Randy Steven Craft 's lawyer ?,hum
What was known as the Spice Island ?,loc
Who was the first host of Person to Person ?,hum
Name the Ranger who was always after Yogi Bear .,hum
"What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?",enty
What does the Statue of Liberty wear on her feet ?,enty
Who is the superstar in rent-a-cars ?,hum
McCarren Airport is located in what city ?,loc
"What household facility contains a float ball , ballcock , and overflow tube ?",enty
What was the name of Betty Boop 's dog ?,enty
What fraction of a beaver 's life is spent swimming ?,num
What was the Bridge of San Luis Rey made of ?,enty
What country has the largest sheep population ?,loc
"What do I need to do to take my dog with me to live in Dominica , West Indies for a year ?",desc
What country is the world 's largest importer of cognac ?,loc
How many years is Johnnie Walker Black Label aged ?,num
What is Grenada 's main commodity export ?,enty
"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?",num
What makes a clitoris sensitive ?,desc
"What country has the most time zones , with 11 ?",loc
What `` magic '' does Mandrake employ ?,enty
Who is the president of Stanford University ?,hum
Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?,hum
"What was introduced commercially by Bayer A.G. of Leverkusen , in 1899 ?",enty
What city is Logan Airport in ?,loc
What is a nanometer ?,desc
How many innings are there in a regulation softball game ?,num
When did CNN go on the air ?,num
What is the largest city on the Great Lakes ?,loc
What is the telephone number for the University of Kentucky ?,num
Who invented baseball ?,hum
How many wives did Brigham Young have ?,num
What product on the market is good for hiding facial scars ?,enty
How long is the Coney Island boardwalk ?,num
What city gained renown for its pea-soup fogs ?,loc
What does `` Janelle '' mean ?,desc
How do I get another city 's newspaper ?,desc
"Who was shot in the back during a Poker game in Deadwood , the Dakota territory ?",hum
What are the distinct physical characterstics of the Arabian horse ?,desc
What is a fear of thunder ?,enty
What animal has killed the most people ?,enty
What Russian seaport has a name meaning `` Lord of the East '' ?,loc
Where can stocks be traded on-line ?,loc
When was the Battle of Hastings ?,num
What kind of file has the extension .dbf ?,enty
When did Muhammad live ?,num
"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",enty
What is a wop ?,desc
Where do rocks come from ?,desc
How do I stop background noise in a car stereo ?,desc
Where do people mountain climb in Nepal ?,loc
What is the best college in the country ?,hum
What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?,enty
What are the Nordic nations ?,loc
Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?,loc
What U.S. state borders Illinois to the north ?,loc
Name a film in which Jude Law acted .,enty
What is the temperature for baking Peachy Oat Muffins ?,num
What is a fear of bees ?,enty
What Vladimir Nabokov novel features Professor Humbert in love with a 12-year-old girl ?,enty
What is a green bog ?,desc
Where did the myth of Santa Claus originate ?,loc
What does a chairbound basophobic fear ?,enty
What city is served by Logan International Airport ?,loc
What wrestling star became `` The Incredible Hulk '' ?,hum
What attracts tourists to Reims ?,loc
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,enty
What fastener did Whitcomb Judson patent in 1893 ?,enty
What 's an auberge in France ?,desc
Who was the star of the 1965 Broadway hit Golden Boy ?,hum
Where is Procter & Gamble based in the U.S. ?,loc
What army was founded by William Booth and his wife Catherine ?,hum
What does ribavirin consist of ?,enty
Name the soft drink that is `` number one in the sun . '',enty
What is the web address of the list of e-mail addresses of members of the House of Representatives ?,loc
What was her real name ?,hum
Why are the ears your center of balance ?,desc
Who invented the toothbrush ?,hum
What was the name of that popular song the Creeps sang ?,enty
Where is the Abominable Snowman said to wander ?,loc
What is a fear of being alone ?,enty
How many dots make up the symbol for `` because '' ?,num
How many hearts does an octopus have ?,num
What was the only country you were allowed to drive into Israel from in 1979 ?,loc
What 's approaching when a cyclist shouts : `` Oil '' ?,enty
"What baseball star turned down a $1 , 000-a-year contract because he felt he had n't earned it ?",hum
What kind of sport is often associated with hooligans ?,enty
What video game hero do some of his fans call Chomper ?,hum
How many holes are there in a tenpin bowling ball ?,num
What is the longest word in the English language ?,enty
In What city or state do the most gay men live in ?,loc
"What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?",hum
What is `` the bear of beers '' ?,enty
Name the operating system that runs on IBM-compatible machines .,enty
What does the name `` Justin '' mean ?,desc
What percentage of the body is muscle ?,num
What color of dry wine should be served with veal roasts and chops ?,enty
What is a golf ball made of ?,enty
What does an average daycare provider get paid in New England ?,num
What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?,hum
Who played the Ringo Kid in the 1939 film Stagecoach ?,hum
What is the `` coppertop '' battery ?,desc
What animals do you find in the stock market ?,enty
When is the site www.questions.com going to open ?,num
What did Shostakovich write for Rostropovich ?,enty
What first name was Nipsy Russell given at birth ?,hum
How can I get some free technical information on Electric Vehicle ?,desc
Who is the youngest of the Beatles ?,hum
How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?,desc
What is a Jellicle Cat ?,desc
What is Bill Gates of Microsoft E-mail address ?,loc
What is the second hardest substance ?,enty
Why did several San Diego schools stop serving apples to students ?,desc
When is Bastille Day ?,num
What makes a tornado turn ?,desc
How many shots can a stock M16 hold ?,num
What two colors are you blind to if you suffer from protanopia ?,enty
Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,desc
What was the name of the movie that starred Sharon Stone and Arnold Schwarzenegger ?,enty
What is artificial intelligence ?,desc
What do flatfish eat ?,enty
Who was the first Holy Roman Emperor ?,hum
What can I use to remove the stubborn gummed labels from some diskettes ?,enty
What day of the week sees the most fatal car accidents ?,num
"What is the origin of the word , magic ?",desc
What sport do you shag flies in ?,enty
What is white chocolate ?,desc
Where is Trinidad ?,loc
Name the organization that is presided by a Security Council .,hum
"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",hum
What kind of wine is Spumante ?,enty
Who portrayed portly criminologist Carl Hyatt on Checkmate ?,hum
How do you say I love you in Spanish ?,enty
What does the name Gina mean ?,desc
What is the most advanced handheld calculator in the world ?,enty
How fast is light ?,num
What is the belt of low pressure around the equator called ?,enty
What are shooting stars ?,desc
Whom did the Chicago Bulls beat in the 1993 championship ?,hum
When was the first American encyclopedia published ?,num
What 's the tallest building in New York City ?,loc
How is Easter Sunday 's date determined ?,desc
What is the Motto for the State of Maryland ?,desc
Who is Desmond Tutu ?,hum
Where can I find information on the Narragansett Indians and other tribes in Rhode Island ?,loc
Name a tiger that is extinct .,enty
How many quarters equal a pound ?,num
What kind of books does Fodor 's publish ?,enty
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",hum
What chapter of the Bible has the most verses ?,num
Who is the worst US President ever ?,hum
What Asian leader was known as The Little Brown Saint ?,hum
How fast does the fastest car go ?,num
What is the highest mountain in the world ?,loc
What arch can you see from the Place de la Concorde ?,loc
Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?,hum
How long should a person wash their hands before they are clean ?,num
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,loc
Which is the wealthiest country in the world ?,loc
How can I find a phone number of someone if I only know their email address ?,desc
How can you contact play producers and promoters on-line ?,desc
Who is the monarch of the United Kingdom ?,hum
What is a fear of passing high objects ?,enty
What do players try to do when the music stops in a game of musical chairs ?,desc
What are the top ten most common girl names in the US ?,hum
Why is black the color of mourning in the West ?,desc
What is the rarest coin ?,enty
What Judith Rossner novel was made into a film starring Diane Keaton ?,enty
Which country is Australia 's largest export market ?,loc
Where is the Kentucky Horse Park located ?,loc
What is a fear of parasites ?,enty
In what Olympic Games did Nadia Comaneci become popular ?,enty
Who does data collection in tourism ?,hum
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,hum
What is the leading pecan and peanut growing state ?,loc
What does a nihilist believe in ?,desc
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?,desc
"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",enty
Who were the four famous founders of United Artists ?,hum
What 2 statues did France give to other countries ?,enty
What are amphibians ?,desc
How many sperm cells are in an average ejaculation ?,num
